"Plot"	"Record"	"Species"
41891	1	"Knipolegus_nigerrimus"
41891	1	"Knipolegus_cyanirostris"
41891	1	"Knipolegus_lophotes"
41891	1	"Ramphotrigon_megacephalum"
41891	1	"Attila_rufus"
41891	1	"Attila_phoenicurus"
41891	1	"Sirystes_sibilator"
41891	1	"Machetornis_rixosa"
41891	1	"Myiarchus_swainsoni"
41891	1	"Legatus_leucophaius"
41891	1	"Myiozetetes_similis"
41891	1	"Pitangus_sulphuratus"
41891	1	"Myiodynastes_maculatus"
41891	1	"Conopias_trivirgatus"
41891	1	"Megarynchus_pitangua"
41891	1	"Empidonomus_varius"
41891	1	"Tyrannus_savana"
41891	1	"Tyrannus_melancholicus"
41891	1	"Myiopagis_caniceps"
41891	1	"Elaenia_obscura"
41891	1	"Elaenia_flavogaster"
41891	1	"Elaenia_mesoleuca"
41891	1	"Serpophaga_nigricans"
41891	1	"Serpophaga_subcristata"
41891	1	"Capsiempis_flaveola"
41891	1	"Phyllomyias_fasciatus"
41891	1	"Phyllomyias_burmeisteri"
41891	1	"Phyllomyias_griseocapilla"
41891	1	"Camptostoma_obsoletum"
41891	1	"Phyllomyias_virescens"
41891	1	"Hirundinea_ferruginea"
41891	1	"Piprites_pileata"
41891	1	"Phylloscartes_paulista"
41891	1	"Phylloscartes_difficilis"
41891	1	"Phylloscartes_oustaleti"
41891	1	"Phylloscartes_sylviolus"
41891	1	"Phylloscartes_ventralis"
41891	1	"Pogonotriccus_eximius"
41891	1	"Mionectes_rufiventris"
41891	1	"Leptopogon_amaurocephalus"
41891	1	"Tolmomyias_sulphurescens"
41891	1	"Poecilotriccus_plumbeiceps"
41891	1	"Todirostrum_poliocephalum"
41891	1	"Myiornis_auricularis"
41891	1	"Hemitriccus_obsoletus"
41891	1	"Hemitriccus_kaempferi"
41891	1	"Hemitriccus_orbitatus"
41891	1	"Hemitriccus_diops"
41891	1	"Platyrinchus_mystaceus"
41891	1	"Platyrinchus_leucoryphus"
41891	1	"Myiobius_barbatus"
41891	1	"Oxyruncus_cristatus"
41892	1	"Pyrocephalus_rubinus"
41892	1	"Arundinicola_leucocephala"
41892	1	"Muscipipra_vetula"
41892	1	"Colonia_colonus"
41892	1	"Myiophobus_fasciatus"
41892	1	"Lathrotriccus_euleri"
41892	1	"Cnemotriccus_fuscatus"
41892	1	"Contopus_cinereus"
41892	1	"Xolmis_cinereus"
41892	1	"Satrapa_icterophrys"
41892	1	"Knipolegus_nigerrimus"
41892	1	"Knipolegus_cyanirostris"
41892	1	"Knipolegus_lophotes"
41892	1	"Attila_rufus"
41892	1	"Attila_phoenicurus"
41892	1	"Sirystes_sibilator"
41892	1	"Machetornis_rixosa"
41892	1	"Myiarchus_swainsoni"
41892	1	"Legatus_leucophaius"
41892	1	"Myiozetetes_similis"
41892	1	"Pitangus_sulphuratus"
41892	1	"Myiodynastes_maculatus"
41892	1	"Conopias_trivirgatus"
41892	1	"Megarynchus_pitangua"
41892	1	"Empidonomus_varius"
41892	1	"Tyrannus_savana"
41892	1	"Tyrannus_melancholicus"
41892	1	"Elaenia_obscura"
41892	1	"Elaenia_flavogaster"
41892	1	"Elaenia_mesoleuca"
41892	1	"Serpophaga_nigricans"
41892	1	"Serpophaga_subcristata"
41892	1	"Capsiempis_flaveola"
41892	1	"Phyllomyias_fasciatus"
41892	1	"Phyllomyias_burmeisteri"
41892	1	"Phyllomyias_griseocapilla"
41892	1	"Camptostoma_obsoletum"
41892	1	"Phyllomyias_virescens"
41892	1	"Hirundinea_ferruginea"
41892	1	"Piprites_pileata"
41892	1	"Phylloscartes_paulista"
41892	1	"Phylloscartes_difficilis"
41892	1	"Phylloscartes_kronei"
41892	1	"Phylloscartes_oustaleti"
41892	1	"Phylloscartes_sylviolus"
41892	1	"Phylloscartes_ventralis"
41892	1	"Pogonotriccus_eximius"
41892	1	"Mionectes_rufiventris"
41892	1	"Leptopogon_amaurocephalus"
41892	1	"Tolmomyias_sulphurescens"
41892	1	"Poecilotriccus_plumbeiceps"
41892	1	"Todirostrum_poliocephalum"
41892	1	"Myiornis_auricularis"
41892	1	"Hemitriccus_kaempferi"
41892	1	"Hemitriccus_orbitatus"
41892	1	"Hemitriccus_diops"
41892	1	"Platyrinchus_mystaceus"
41892	1	"Platyrinchus_leucoryphus"
41892	1	"Onychorhynchus_coronatus"
41892	1	"Myiobius_barbatus"
41892	1	"Oxyruncus_cristatus"
42231	1	"Agriornis_montanus"
42231	1	"Muscisaxicola_frontalis"
42231	1	"Muscisaxicola_maculirostris"
42231	1	"Lessonia_oreas"
42231	1	"Elaenia_albiceps"
42232	1	"Agriornis_montanus"
42232	1	"Muscisaxicola_cinereus"
42232	1	"Muscisaxicola_rufivertex"
42232	1	"Muscisaxicola_maculirostris"
42232	1	"Lessonia_oreas"
42233	1	"Ochthoeca_leucophrys"
42233	1	"Ochthoeca_oenanthoides"
42233	1	"Myiophobus_fasciatus"
42233	1	"Xolmis_irupero"
42233	1	"Agriornis_micropterus"
42233	1	"Agriornis_montanus"
42233	1	"Muscisaxicola_rufivertex"
42233	1	"Muscisaxicola_maculirostris"
42233	1	"Satrapa_icterophrys"
42233	1	"Lessonia_oreas"
42233	1	"Knipolegus_aterrimus"
42233	1	"Machetornis_rixosa"
42233	1	"Pitangus_sulphuratus"
42233	1	"Griseotyrannus_aurantioatrocristatus"
42233	1	"Tyrannus_savana"
42233	1	"Tyrannus_melancholicus"
42233	1	"Anairetes_flavirostris"
42233	1	"Pseudocolopteryx_acutipennis"
42233	1	"Serpophaga_subcristata"
42233	1	"Stigmatura_budytoides"
42233	1	"Hirundinea_ferruginea"
42234	1	"Pyrocephalus_rubinus"
42234	1	"Ochthoeca_leucophrys"
42234	1	"Ochthoeca_oenanthoides"
42234	1	"Myiophobus_fasciatus"
42234	1	"Lathrotriccus_euleri"
42234	1	"Xolmis_irupero"
42234	1	"Agriornis_micropterus"
42234	1	"Agriornis_albicauda"
42234	1	"Agriornis_montanus"
42234	1	"Muscisaxicola_cinereus"
42234	1	"Muscisaxicola_rufivertex"
42234	1	"Muscisaxicola_maculirostris"
42234	1	"Satrapa_icterophrys"
42234	1	"Lessonia_oreas"
42234	1	"Hymenops_perspicillatus"
42234	1	"Knipolegus_aterrimus"
42234	1	"Knipolegus_signatus"
42234	1	"Machetornis_rixosa"
42234	1	"Myiarchus_swainsoni"
42234	1	"Myiarchus_tyrannulus"
42234	1	"Pitangus_sulphuratus"
42234	1	"Myiodynastes_maculatus"
42234	1	"Griseotyrannus_aurantioatrocristatus"
42234	1	"Tyrannus_savana"
42234	1	"Tyrannus_melancholicus"
42234	1	"Elaenia_parvirostris"
42234	1	"Elaenia_albiceps"
42234	1	"Elaenia_strepera"
42234	1	"Mecocerculus_leucophrys"
42234	1	"Anairetes_parulus"
42234	1	"Anairetes_flavirostris"
42234	1	"Pseudocolopteryx_flaviventris"
42234	1	"Pseudocolopteryx_acutipennis"
42234	1	"Serpophaga_munda"
42234	1	"Serpophaga_nigricans"
42234	1	"Serpophaga_subcristata"
42234	1	"Phaeomyias_murina"
42234	1	"Stigmatura_budytoides"
42234	1	"Hirundinea_ferruginea"
42234	1	"Phylloscartes_ventralis"
42235	1	"Pyrocephalus_rubinus"
42235	1	"Fluvicola_albiventer"
42235	1	"Sublegatus_modestus"
42235	1	"Ochthoeca_leucophrys"
42235	1	"Myiophobus_fasciatus"
42235	1	"Lathrotriccus_euleri"
42235	1	"Sayornis_nigricans"
42235	1	"Contopus_fumigatus"
42235	1	"Xolmis_irupero"
42235	1	"Agriornis_micropterus"
42235	1	"Agriornis_montanus"
42235	1	"Xolmis_cinereus"
42235	1	"Myiotheretes_striaticollis"
42235	1	"Muscisaxicola_cinereus"
42235	1	"Satrapa_icterophrys"
42235	1	"Lessonia_oreas"
42235	1	"Hymenops_perspicillatus"
42235	1	"Knipolegus_aterrimus"
42235	1	"Knipolegus_signatus"
42235	1	"Knipolegus_striaticeps"
42235	1	"Casiornis_rufus"
42235	1	"Machetornis_rixosa"
42235	1	"Myiarchus_tuberculifer"
42235	1	"Myiarchus_swainsoni"
42235	1	"Myiarchus_tyrannulus"
42235	1	"Legatus_leucophaius"
42235	1	"Pitangus_sulphuratus"
42235	1	"Myiodynastes_maculatus"
42235	1	"Empidonomus_varius"
42235	1	"Griseotyrannus_aurantioatrocristatus"
42235	1	"Tyrannus_savana"
42235	1	"Tyrannus_melancholicus"
42235	1	"Myiopagis_viridicata"
42235	1	"Elaenia_obscura"
42235	1	"Elaenia_parvirostris"
42235	1	"Elaenia_spectabilis"
42235	1	"Elaenia_albiceps"
42235	1	"Elaenia_strepera"
42235	1	"Mecocerculus_leucophrys"
42235	1	"Anairetes_parulus"
42235	1	"Anairetes_flavirostris"
42235	1	"Pseudocolopteryx_flaviventris"
42235	1	"Pseudocolopteryx_acutipennis"
42235	1	"Serpophaga_munda"
42235	1	"Serpophaga_nigricans"
42235	1	"Serpophaga_subcristata"
42235	1	"Suiriri_suiriri"
42235	1	"Phaeomyias_murina"
42235	1	"Phyllomyias_burmeisteri"
42235	1	"Phyllomyias_sclateri"
42235	1	"Stigmatura_budytoides"
42235	1	"Euscarthmus_meloryphus"
42235	1	"Camptostoma_obsoletum"
42235	1	"Hirundinea_ferruginea"
42235	1	"Phylloscartes_ventralis"
42235	1	"Tolmomyias_sulphurescens"
42235	1	"Hemitriccus_margaritaceiventer"
42236	1	"Pyrocephalus_rubinus"
42236	1	"Fluvicola_albiventer"
42236	1	"Sublegatus_modestus"
42236	1	"Myiophobus_fasciatus"
42236	1	"Lathrotriccus_euleri"
42236	1	"Xolmis_irupero"
42236	1	"Xolmis_cinereus"
42236	1	"Satrapa_icterophrys"
42236	1	"Hymenops_perspicillatus"
42236	1	"Knipolegus_aterrimus"
42236	1	"Knipolegus_striaticeps"
42236	1	"Casiornis_rufus"
42236	1	"Machetornis_rixosa"
42236	1	"Myiarchus_swainsoni"
42236	1	"Myiarchus_tyrannulus"
42236	1	"Legatus_leucophaius"
42236	1	"Pitangus_sulphuratus"
42236	1	"Myiodynastes_maculatus"
42236	1	"Empidonomus_varius"
42236	1	"Griseotyrannus_aurantioatrocristatus"
42236	1	"Tyrannus_savana"
42236	1	"Tyrannus_melancholicus"
42236	1	"Myiopagis_viridicata"
42236	1	"Elaenia_parvirostris"
42236	1	"Elaenia_spectabilis"
42236	1	"Mecocerculus_leucophrys"
42236	1	"Anairetes_parulus"
42236	1	"Anairetes_flavirostris"
42236	1	"Pseudocolopteryx_flaviventris"
42236	1	"Pseudocolopteryx_acutipennis"
42236	1	"Pseudocolopteryx_dinelliana"
42236	1	"Serpophaga_nigricans"
42236	1	"Serpophaga_subcristata"
42236	1	"Suiriri_suiriri"
42236	1	"Phyllomyias_burmeisteri"
42236	1	"Stigmatura_budytoides"
42236	1	"Euscarthmus_meloryphus"
42236	1	"Camptostoma_obsoletum"
42236	1	"Hirundinea_ferruginea"
42236	1	"Tolmomyias_sulphurescens"
42236	1	"Hemitriccus_margaritaceiventer"
42237	1	"Pyrocephalus_rubinus"
42237	1	"Fluvicola_albiventer"
42237	1	"Sublegatus_modestus"
42237	1	"Myiophobus_fasciatus"
42237	1	"Lathrotriccus_euleri"
42237	1	"Xolmis_irupero"
42237	1	"Xolmis_cinereus"
42237	1	"Satrapa_icterophrys"
42237	1	"Hymenops_perspicillatus"
42237	1	"Knipolegus_striaticeps"
42237	1	"Machetornis_rixosa"
42237	1	"Myiarchus_swainsoni"
42237	1	"Myiarchus_tyrannulus"
42237	1	"Pitangus_sulphuratus"
42237	1	"Myiodynastes_maculatus"
42237	1	"Empidonomus_varius"
42237	1	"Griseotyrannus_aurantioatrocristatus"
42237	1	"Tyrannus_savana"
42237	1	"Tyrannus_melancholicus"
42237	1	"Elaenia_spectabilis"
42237	1	"Polystictus_pectoralis"
42237	1	"Pseudocolopteryx_flaviventris"
42237	1	"Pseudocolopteryx_dinelliana"
42237	1	"Serpophaga_nigricans"
42237	1	"Serpophaga_subcristata"
42237	1	"Suiriri_suiriri"
42237	1	"Stigmatura_budytoides"
42237	1	"Euscarthmus_meloryphus"
42237	1	"Camptostoma_obsoletum"
42237	1	"Hirundinea_ferruginea"
42237	1	"Hemitriccus_margaritaceiventer"
42238	1	"Pyrocephalus_rubinus"
42238	1	"Fluvicola_albiventer"
42238	1	"Alectrurus_risora"
42238	1	"Sublegatus_modestus"
42238	1	"Myiophobus_fasciatus"
42238	1	"Lathrotriccus_euleri"
42238	1	"Xolmis_irupero"
42238	1	"Xolmis_cinereus"
42238	1	"Satrapa_icterophrys"
42238	1	"Hymenops_perspicillatus"
42238	1	"Knipolegus_striaticeps"
42238	1	"Machetornis_rixosa"
42238	1	"Myiarchus_swainsoni"
42238	1	"Myiarchus_tyrannulus"
42238	1	"Pitangus_sulphuratus"
42238	1	"Myiodynastes_maculatus"
42238	1	"Empidonomus_varius"
42238	1	"Griseotyrannus_aurantioatrocristatus"
42238	1	"Tyrannus_savana"
42238	1	"Tyrannus_melancholicus"
42238	1	"Elaenia_spectabilis"
42238	1	"Polystictus_pectoralis"
42238	1	"Pseudocolopteryx_flaviventris"
42238	1	"Serpophaga_subcristata"
42238	1	"Suiriri_suiriri"
42238	1	"Stigmatura_budytoides"
42238	1	"Euscarthmus_meloryphus"
42238	1	"Hirundinea_ferruginea"
42238	1	"Hemitriccus_margaritaceiventer"
42239	1	"Pyrocephalus_rubinus"
42239	1	"Fluvicola_albiventer"
42239	1	"Alectrurus_risora"
42239	1	"Sublegatus_modestus"
42239	1	"Myiophobus_fasciatus"
42239	1	"Lathrotriccus_euleri"
42239	1	"Xolmis_irupero"
42239	1	"Xolmis_cinereus"
42239	1	"Satrapa_icterophrys"
42239	1	"Hymenops_perspicillatus"
42239	1	"Knipolegus_striaticeps"
42239	1	"Machetornis_rixosa"
42239	1	"Myiarchus_swainsoni"
42239	1	"Myiarchus_tyrannulus"
42239	1	"Pitangus_sulphuratus"
42239	1	"Myiodynastes_maculatus"
42239	1	"Empidonomus_varius"
42239	1	"Griseotyrannus_aurantioatrocristatus"
42239	1	"Tyrannus_savana"
42239	1	"Tyrannus_melancholicus"
42239	1	"Elaenia_spectabilis"
42239	1	"Polystictus_pectoralis"
42239	1	"Pseudocolopteryx_flaviventris"
42239	1	"Serpophaga_subcristata"
42239	1	"Suiriri_suiriri"
42239	1	"Stigmatura_budytoides"
42239	1	"Euscarthmus_meloryphus"
42239	1	"Hirundinea_ferruginea"
42239	1	"Hemitriccus_margaritaceiventer"
42240	1	"Pyrocephalus_rubinus"
42240	1	"Fluvicola_albiventer"
42240	1	"Arundinicola_leucocephala"
42240	1	"Alectrurus_risora"
42240	1	"Heteroxolmis_dominicana"
42240	1	"Sublegatus_modestus"
42240	1	"Myiophobus_fasciatus"
42240	1	"Lathrotriccus_euleri"
42240	1	"Xolmis_irupero"
42240	1	"Xolmis_cinereus"
42240	1	"Satrapa_icterophrys"
42240	1	"Hymenops_perspicillatus"
42240	1	"Knipolegus_striaticeps"
42240	1	"Casiornis_rufus"
42240	1	"Machetornis_rixosa"
42240	1	"Myiarchus_swainsoni"
42240	1	"Myiarchus_tyrannulus"
42240	1	"Pitangus_sulphuratus"
42240	1	"Myiodynastes_maculatus"
42240	1	"Empidonomus_varius"
42240	1	"Griseotyrannus_aurantioatrocristatus"
42240	1	"Tyrannus_savana"
42240	1	"Tyrannus_melancholicus"
42240	1	"Elaenia_parvirostris"
42240	1	"Elaenia_spectabilis"
42240	1	"Elaenia_mesoleuca"
42240	1	"Polystictus_pectoralis"
42240	1	"Culicivora_caudacuta"
42240	1	"Pseudocolopteryx_sclateri"
42240	1	"Pseudocolopteryx_flaviventris"
42240	1	"Serpophaga_subcristata"
42240	1	"Suiriri_suiriri"
42240	1	"Stigmatura_budytoides"
42240	1	"Euscarthmus_meloryphus"
42240	1	"Camptostoma_obsoletum"
42240	1	"Hirundinea_ferruginea"
42240	1	"Hemitriccus_margaritaceiventer"
42241	1	"Pyrocephalus_rubinus"
42241	1	"Fluvicola_albiventer"
42241	1	"Arundinicola_leucocephala"
42241	1	"Alectrurus_risora"
42241	1	"Heteroxolmis_dominicana"
42241	1	"Sublegatus_modestus"
42241	1	"Myiophobus_fasciatus"
42241	1	"Lathrotriccus_euleri"
42241	1	"Cnemotriccus_fuscatus"
42241	1	"Xolmis_irupero"
42241	1	"Xolmis_cinereus"
42241	1	"Satrapa_icterophrys"
42241	1	"Hymenops_perspicillatus"
42241	1	"Knipolegus_striaticeps"
42241	1	"Knipolegus_cyanirostris"
42241	1	"Casiornis_rufus"
42241	1	"Machetornis_rixosa"
42241	1	"Myiarchus_ferox"
42241	1	"Myiarchus_swainsoni"
42241	1	"Myiarchus_tyrannulus"
42241	1	"Legatus_leucophaius"
42241	1	"Pitangus_sulphuratus"
42241	1	"Myiodynastes_maculatus"
42241	1	"Megarynchus_pitangua"
42241	1	"Empidonomus_varius"
42241	1	"Griseotyrannus_aurantioatrocristatus"
42241	1	"Tyrannus_savana"
42241	1	"Tyrannus_melancholicus"
42241	1	"Elaenia_flavogaster"
42241	1	"Elaenia_parvirostris"
42241	1	"Elaenia_spectabilis"
42241	1	"Elaenia_albiceps"
42241	1	"Elaenia_mesoleuca"
42241	1	"Polystictus_pectoralis"
42241	1	"Culicivora_caudacuta"
42241	1	"Pseudocolopteryx_sclateri"
42241	1	"Pseudocolopteryx_flaviventris"
42241	1	"Serpophaga_subcristata"
42241	1	"Suiriri_suiriri"
42241	1	"Euscarthmus_meloryphus"
42241	1	"Camptostoma_obsoletum"
42241	1	"Hirundinea_ferruginea"
42241	1	"Leptopogon_amaurocephalus"
42241	1	"Tolmomyias_sulphurescens"
42241	1	"Hemitriccus_margaritaceiventer"
42242	1	"Pyrocephalus_rubinus"
42242	1	"Arundinicola_leucocephala"
42242	1	"Alectrurus_risora"
42242	1	"Heteroxolmis_dominicana"
42242	1	"Gubernetes_yetapa"
42242	1	"Sublegatus_modestus"
42242	1	"Myiophobus_fasciatus"
42242	1	"Lathrotriccus_euleri"
42242	1	"Cnemotriccus_fuscatus"
42242	1	"Xolmis_irupero"
42242	1	"Xolmis_cinereus"
42242	1	"Satrapa_icterophrys"
42242	1	"Hymenops_perspicillatus"
42242	1	"Knipolegus_striaticeps"
42242	1	"Knipolegus_cyanirostris"
42242	1	"Casiornis_rufus"
42242	1	"Machetornis_rixosa"
42242	1	"Myiarchus_ferox"
42242	1	"Myiarchus_swainsoni"
42242	1	"Myiarchus_tyrannulus"
42242	1	"Legatus_leucophaius"
42242	1	"Pitangus_sulphuratus"
42242	1	"Myiodynastes_maculatus"
42242	1	"Megarynchus_pitangua"
42242	1	"Griseotyrannus_aurantioatrocristatus"
42242	1	"Tyrannus_savana"
42242	1	"Tyrannus_melancholicus"
42242	1	"Elaenia_flavogaster"
42242	1	"Elaenia_parvirostris"
42242	1	"Elaenia_albiceps"
42242	1	"Elaenia_mesoleuca"
42242	1	"Pseudocolopteryx_sclateri"
42242	1	"Pseudocolopteryx_flaviventris"
42242	1	"Serpophaga_nigricans"
42242	1	"Serpophaga_subcristata"
42242	1	"Suiriri_suiriri"
42242	1	"Phaeomyias_murina"
42242	1	"Euscarthmus_meloryphus"
42242	1	"Camptostoma_obsoletum"
42242	1	"Tolmomyias_sulphurescens"
42242	1	"Hemitriccus_margaritaceiventer"
42243	1	"Pyrocephalus_rubinus"
42243	1	"Fluvicola_albiventer"
42243	1	"Arundinicola_leucocephala"
42243	1	"Alectrurus_risora"
42243	1	"Alectrurus_tricolor"
42243	1	"Heteroxolmis_dominicana"
42243	1	"Gubernetes_yetapa"
42243	1	"Sublegatus_modestus"
42243	1	"Myiophobus_fasciatus"
42243	1	"Lathrotriccus_euleri"
42243	1	"Cnemotriccus_fuscatus"
42243	1	"Xolmis_irupero"
42243	1	"Xolmis_cinereus"
42243	1	"Satrapa_icterophrys"
42243	1	"Hymenops_perspicillatus"
42243	1	"Knipolegus_cyanirostris"
42243	1	"Casiornis_rufus"
42243	1	"Machetornis_rixosa"
42243	1	"Myiarchus_ferox"
42243	1	"Myiarchus_swainsoni"
42243	1	"Myiarchus_tyrannulus"
42243	1	"Pitangus_sulphuratus"
42243	1	"Myiodynastes_maculatus"
42243	1	"Megarynchus_pitangua"
42243	1	"Empidonomus_varius"
42243	1	"Griseotyrannus_aurantioatrocristatus"
42243	1	"Tyrannus_savana"
42243	1	"Tyrannus_melancholicus"
42243	1	"Elaenia_flavogaster"
42243	1	"Elaenia_parvirostris"
42243	1	"Elaenia_spectabilis"
42243	1	"Elaenia_albiceps"
42243	1	"Elaenia_mesoleuca"
42243	1	"Polystictus_pectoralis"
42243	1	"Culicivora_caudacuta"
42243	1	"Pseudocolopteryx_sclateri"
42243	1	"Pseudocolopteryx_flaviventris"
42243	1	"Serpophaga_nigricans"
42243	1	"Serpophaga_subcristata"
42243	1	"Suiriri_suiriri"
42243	1	"Phaeomyias_murina"
42243	1	"Euscarthmus_meloryphus"
42243	1	"Camptostoma_obsoletum"
42243	1	"Leptopogon_amaurocephalus"
42243	1	"Tolmomyias_sulphurescens"
42243	1	"Poecilotriccus_plumbeiceps"
42243	1	"Hemitriccus_margaritaceiventer"
42244	1	"Pyrocephalus_rubinus"
42244	1	"Fluvicola_albiventer"
42244	1	"Arundinicola_leucocephala"
42244	1	"Alectrurus_risora"
42244	1	"Alectrurus_tricolor"
42244	1	"Heteroxolmis_dominicana"
42244	1	"Gubernetes_yetapa"
42244	1	"Sublegatus_modestus"
42244	1	"Myiophobus_fasciatus"
42244	1	"Lathrotriccus_euleri"
42244	1	"Cnemotriccus_fuscatus"
42244	1	"Xolmis_irupero"
42244	1	"Xolmis_cinereus"
42244	1	"Satrapa_icterophrys"
42244	1	"Knipolegus_cyanirostris"
42244	1	"Sirystes_sibilator"
42244	1	"Casiornis_rufus"
42244	1	"Machetornis_rixosa"
42244	1	"Myiarchus_ferox"
42244	1	"Myiarchus_swainsoni"
42244	1	"Myiarchus_tyrannulus"
42244	1	"Legatus_leucophaius"
42244	1	"Pitangus_sulphuratus"
42244	1	"Myiodynastes_maculatus"
42244	1	"Conopias_trivirgatus"
42244	1	"Megarynchus_pitangua"
42244	1	"Empidonomus_varius"
42244	1	"Griseotyrannus_aurantioatrocristatus"
42244	1	"Tyrannus_savana"
42244	1	"Tyrannus_melancholicus"
42244	1	"Myiopagis_viridicata"
42244	1	"Myiopagis_caniceps"
42244	1	"Elaenia_obscura"
42244	1	"Elaenia_flavogaster"
42244	1	"Elaenia_parvirostris"
42244	1	"Elaenia_spectabilis"
42244	1	"Elaenia_albiceps"
42244	1	"Elaenia_mesoleuca"
42244	1	"Polystictus_pectoralis"
42244	1	"Culicivora_caudacuta"
42244	1	"Pseudocolopteryx_sclateri"
42244	1	"Serpophaga_nigricans"
42244	1	"Serpophaga_subcristata"
42244	1	"Suiriri_suiriri"
42244	1	"Phaeomyias_murina"
42244	1	"Capsiempis_flaveola"
42244	1	"Euscarthmus_meloryphus"
42244	1	"Camptostoma_obsoletum"
42244	1	"Phyllomyias_virescens"
42244	1	"Piprites_chloris"
42244	1	"Corythopis_delalandi"
42244	1	"Phylloscartes_sylviolus"
42244	1	"Phylloscartes_ventralis"
42244	1	"Pogonotriccus_eximius"
42244	1	"Leptopogon_amaurocephalus"
42244	1	"Tolmomyias_sulphurescens"
42244	1	"Poecilotriccus_plumbeiceps"
42244	1	"Myiornis_auricularis"
42244	1	"Hemitriccus_margaritaceiventer"
42244	1	"Platyrinchus_mystaceus"
42245	1	"Pyrocephalus_rubinus"
42245	1	"Fluvicola_albiventer"
42245	1	"Alectrurus_risora"
42245	1	"Alectrurus_tricolor"
42245	1	"Heteroxolmis_dominicana"
42245	1	"Gubernetes_yetapa"
42245	1	"Colonia_colonus"
42245	1	"Sublegatus_modestus"
42245	1	"Myiophobus_fasciatus"
42245	1	"Lathrotriccus_euleri"
42245	1	"Cnemotriccus_fuscatus"
42245	1	"Contopus_cinereus"
42245	1	"Xolmis_irupero"
42245	1	"Xolmis_cinereus"
42245	1	"Satrapa_icterophrys"
42245	1	"Knipolegus_cyanirostris"
42245	1	"Sirystes_sibilator"
42245	1	"Casiornis_rufus"
42245	1	"Machetornis_rixosa"
42245	1	"Myiarchus_ferox"
42245	1	"Myiarchus_swainsoni"
42245	1	"Legatus_leucophaius"
42245	1	"Pitangus_sulphuratus"
42245	1	"Myiodynastes_maculatus"
42245	1	"Conopias_trivirgatus"
42245	1	"Megarynchus_pitangua"
42245	1	"Empidonomus_varius"
42245	1	"Griseotyrannus_aurantioatrocristatus"
42245	1	"Tyrannus_savana"
42245	1	"Tyrannus_melancholicus"
42245	1	"Myiopagis_viridicata"
42245	1	"Myiopagis_caniceps"
42245	1	"Elaenia_obscura"
42245	1	"Elaenia_flavogaster"
42245	1	"Elaenia_parvirostris"
42245	1	"Elaenia_spectabilis"
42245	1	"Elaenia_mesoleuca"
42245	1	"Polystictus_pectoralis"
42245	1	"Culicivora_caudacuta"
42245	1	"Pseudocolopteryx_sclateri"
42245	1	"Pseudocolopteryx_flaviventris"
42245	1	"Serpophaga_subcristata"
42245	1	"Phyllomyias_burmeisteri"
42245	1	"Euscarthmus_meloryphus"
42245	1	"Phyllomyias_virescens"
42245	1	"Piprites_chloris"
42245	1	"Tachuris_rubrigastra"
42245	1	"Corythopis_delalandi"
42245	1	"Phylloscartes_paulista"
42245	1	"Phylloscartes_sylviolus"
42245	1	"Phylloscartes_ventralis"
42245	1	"Pogonotriccus_eximius"
42245	1	"Mionectes_rufiventris"
42245	1	"Leptopogon_amaurocephalus"
42245	1	"Tolmomyias_sulphurescens"
42245	1	"Poecilotriccus_plumbeiceps"
42245	1	"Myiornis_auricularis"
42245	1	"Hemitriccus_margaritaceiventer"
42245	1	"Platyrinchus_mystaceus"
42246	1	"Pyrocephalus_rubinus"
42246	1	"Arundinicola_leucocephala"
42246	1	"Muscipipra_vetula"
42246	1	"Alectrurus_risora"
42246	1	"Alectrurus_tricolor"
42246	1	"Heteroxolmis_dominicana"
42246	1	"Gubernetes_yetapa"
42246	1	"Colonia_colonus"
42246	1	"Myiophobus_fasciatus"
42246	1	"Lathrotriccus_euleri"
42246	1	"Cnemotriccus_fuscatus"
42246	1	"Contopus_cinereus"
42246	1	"Xolmis_irupero"
42246	1	"Xolmis_cinereus"
42246	1	"Satrapa_icterophrys"
42246	1	"Knipolegus_cyanirostris"
42246	1	"Ramphotrigon_megacephalum"
42246	1	"Attila_phoenicurus"
42246	1	"Sirystes_sibilator"
42246	1	"Machetornis_rixosa"
42246	1	"Myiarchus_ferox"
42246	1	"Myiarchus_swainsoni"
42246	1	"Myiarchus_tyrannulus"
42246	1	"Legatus_leucophaius"
42246	1	"Myiozetetes_similis"
42246	1	"Pitangus_sulphuratus"
42246	1	"Myiodynastes_maculatus"
42246	1	"Conopias_trivirgatus"
42246	1	"Megarynchus_pitangua"
42246	1	"Empidonomus_varius"
42246	1	"Griseotyrannus_aurantioatrocristatus"
42246	1	"Tyrannus_savana"
42246	1	"Tyrannus_melancholicus"
42246	1	"Myiopagis_viridicata"
42246	1	"Myiopagis_caniceps"
42246	1	"Elaenia_obscura"
42246	1	"Elaenia_flavogaster"
42246	1	"Elaenia_parvirostris"
42246	1	"Elaenia_mesoleuca"
42246	1	"Polystictus_pectoralis"
42246	1	"Culicivora_caudacuta"
42246	1	"Pseudocolopteryx_flaviventris"
42246	1	"Serpophaga_nigricans"
42246	1	"Serpophaga_subcristata"
42246	1	"Phyllomyias_fasciatus"
42246	1	"Phyllomyias_burmeisteri"
42246	1	"Euscarthmus_meloryphus"
42246	1	"Camptostoma_obsoletum"
42246	1	"Phyllomyias_virescens"
42246	1	"Hirundinea_ferruginea"
42246	1	"Piprites_pileata"
